pool,name,cost,attack,hp,class,tribe,official_effect_text_from_cards_json,official_url,official_reference_status,v230_static_status,name_in_app_js,tracked_in_implemented_reports,mechanics_detected,risk_priority,recommended_next_action
cost3_unit_random_pool,マージリンリン,3,2,4,僧侶,なし,れんけい：におうだち1/3のフーセンドラゴンを1体出す,https://gameconductor.com/dqrivals/c/d/1281,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,renkei|put_into_play|basic_keyword,C_COMPLEX_BUT_HAS_EVIDENCE,実装証跡あり。ただし複合効果なので実機/ソロテストで再確認。
cost3_unit_random_pool,ミイラおとこ,3,3,3,魔剣士,ゾンビ,,https://gameconductor.com/dqrivals/c/d/725,official_detail_url_present_in_cards_json,OK_EFFECT_NONE,yes,yes,,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ミケまどう,3,4,2,共通,なし,召喚時：後列にいるユニット1体に1ダメージ,https://gameconductor.com/dqrivals/c/d/71,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|position|target_modal,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ミステリピラー,3,4,3,武闘家,なし,召喚時：自分のデッキからコスト1以下のカードを1枚引く,https://gameconductor.com/dqrivals/c/d/1506,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|deck_search|draw|cost_change,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ミニデーモン,3,2,2,魔法使い,なし,召喚時：味方ヒーローがいる場合自分のデッキからコスト2の特技カードをランダムに1枚引く,https://gameconductor.com/dqrivals/c/d/871,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|random|deck_search|cost_change,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ミミック,3,4,4,共通,なし,死亡時：相手はカードを引く,https://gameconductor.com/dqrivals/c/d/65,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,death,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,メイデンドール,3,1,3,魔剣士,なし,召喚時：味方ヒーローがいる場合敵ユニット1体を-2/-2,https://gameconductor.com/dqrivals/c/d/851,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|target_modal,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,メガザルロック,3,1,4,共通,なし,死亡時：コスト2以下のランダムな味方ユニット1体を復活させる,https://gameconductor.com/dqrivals/c/d/103,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,death|target_modal|random|cost_change,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,メタッツ,3,1,2,武闘家,スライム,メタルボディ、速攻、召喚時：味方建物があるならこのユニットにさくせんを出す,https://gameconductor.com/dqrivals/c/d/1363,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|put_into_play|building|basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,メタルハンター,3,3,3,共通,なし,召喚時：メタルボディを持つユニット1体を死亡させる,https://gameconductor.com/dqrivals/c/d/105,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|target_modal|basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,メルビン,3,3,4,戦士,冒険者,貫通、死亡時：ホットストーンに封じられ召喚者の山札の上から3番目にホットストーンが配置される,https://gameconductor.com/dqrivals/c/d/1343,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,death|basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,メーダクイン,3,2,4,共通,なし,お互いの手札にある本来のコストが0の特技カードのコスト+1,https://gameconductor.com/dqrivals/c/d/1237,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,cost_change|hand,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,ヤンガス,3,3,4,僧侶,冒険者,自分のターン終了時残りMPを全て消費する。消費したMPが1以上の場合その数と同じコストのランダムユニットを1体出す。,https://gameconductor.com/dqrivals/c/d/1051,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,turn_end|random|put_into_play|cost_change,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,ライノソルジャー,3,4,2,共通,なし,スキルブースト：HP+1,https://gameconductor.com/dqrivals/c/d/789,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,skill_boost,A_NEEDS_EFFECT_REVIEW,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,ラプソーン,3,3,3,共通,魔王,死亡時：ランダムな敵ユニット1体に「死亡時：相手の場にラプソーン1体を出す」を付与する,https://gameconductor.com/dqrivals/c/d/937,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,death|target_modal|random|put_into_play,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,リッカ,3,1,3,商人,冒険者,味方ユニットが場に出る度カードを1枚引く,https://gameconductor.com/dqrivals/c/d/313,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,on_played_to_board|draw,C_COMPLEX_BUT_HAS_EVIDENCE,実装証跡あり。ただし複合効果なので実機/ソロテストで再確認。
cost3_unit_random_pool,ルドマン,3,3,3,商人,冒険者,召喚時：GET(1)。BET：道具カードを1枚手札に加える。味方のBETが4回発動する度に、手札/山札からコスト3以下のユニット1体を場に出す。,https://gameconductor.com/dqrivals/c/d/1137,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|bet|get|target_modal|put_into_play|cost_change|hand,A_COMPLEX_NAME_ONLY,GET/BET入口、1ターン1回制限、累積カウント、コイン消費時誘発を確認。
cost3_unit_random_pool,ロウ,3,3,3,占い師,冒険者,テンションリンク:味方リーダーのテンションの数と同じ効果が発動する。①カードを1枚引く②ランダムな敵1体に2ダメージ、3コストのユニット1体を出す,https://gameconductor.com/dqrivals/c/d/414,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,tension_link|target_modal|random|put_into_play|draw|cost_change,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,ロミア,3,2,3,占い師,冒険者,召喚時:自分のデッキの上から2枚を表、もう2枚を裏にしてどちらか一方を選ぶ。選んだカードを全て引き、残りを捨てる,https://gameconductor.com/dqrivals/c/d/1295,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|deck_top,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,亡国の先王ロウ,3,2,2,商人,冒険者,れんけい：使用コスト1以上の特技カード2枚を手札に加える。自分がコスト1以上の特技を使用した後、同じコストのランダムなユニットを1体場に出す。,https://gameconductor.com/dqrivals/c/d/1285,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,renkei|random|put_into_play|cost_change|hand,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,女盗賊ゲルダ,3,4,3,盗賊,冒険者,ステルス、このユニットが攻撃した後カードを1枚引き手札を1枚選んで捨てる。レジェンドレアカードを捨てた場合 次の相手のターン中戦闘ダメージを受けない,https://gameconductor.com/dqrivals/c/d/1552,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,hand|basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,妖魔軍王ブギー,3,3,2,共通,なし,召喚時：敵の冒険者1体をこのユニットが場にいる間+2/+2して味方にする,https://gameconductor.com/dqrivals/c/d/645,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,強欲なミミック,3,2,4,盗賊,なし,召喚時：GET(1)、BET:攻撃力+1、死亡時:このユニットの攻撃力が4以上ならレジェンドレアカードを手札に1枚加える,https://gameconductor.com/dqrivals/c/d/1453,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|death|bet|get|hand,C_COMPLEX_BUT_HAS_EVIDENCE,実装証跡あり。ただし複合効果なので実機/ソロテストで再確認。
cost3_unit_random_pool,忠義の騎士アドン,3,2,3,魔剣士,なし,このカードはピサロナイトとしても扱う。召喚時:他の味方のピサロナイトの数分+1/+1を得る。,https://gameconductor.com/dqrivals/c/d/1168,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,怪獣プスゴン,3,3,4,商人,ドラゴン,召喚時：指定の敵の空きマスにイチゴ爆弾を1つ出す。死亡時：正面のランダムな敵の空きマスにイチゴ爆弾を1つ出す,https://gameconductor.com/dqrivals/c/d/1383,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|death|random|put_into_play,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,支援のかれくさネズミ,3,2,2,商人,なし,召喚時:味方リーダーが武器を装備していない場合+1/+1 味方リーダーにおどる宝石のそろばんを装備する 武器を装備している場合はぐれメタルを1体出す,https://gameconductor.com/dqrivals/c/d/1569,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|put_into_play,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,残響のようじゅつし,3,2,3,魔法使い,なし,召喚時：耐戦中に自分が使った特技カード1枚を手札に加える。自分の手札にある対戦中に自分が使用した特技カードと同じカードのコスト-1,https://gameconductor.com/dqrivals/c/d/1447,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|cost_change|hand,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
cost3_unit_random_pool,畏怖すべき王,3,0,0,魔剣士,なし,おうえん、味方リーダーのHPを5回復、全ての敵ユニットを封印する,https://gameconductor.com/dqrivals/c/d/1059,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,seal|basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,神官クリフト,3,2,4,武闘家,冒険者,召喚時：味方1体のHPを3回復した後「次の相手のターン終了時まで受けるダメージ-2」を付与する,https://gameconductor.com/dqrivals/c/d/1048,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|turn_end,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,群れなすよるのていおう,3,2,2,魔剣士,なし,召喚時:群れなるよるのていおうを1体出す,https://gameconductor.com/dqrivals/c/d/1543,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|put_into_play,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,豊作のじんめんじゅ,3,1,4,僧侶,なし,ステルス、自分のターン終了時1/1のガップリンを1体出す。このユニットは1ダメージを受ける,https://gameconductor.com/dqrivals/c/d/1273,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,turn_end|put_into_play|basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,踊り子マーニャ,3,2,4,魔法使い,冒険者,テンションリンク：自分のデッキの一番上のカードがユニットカード以外ならそのカードを引きコスト-1、ユニットカードならデッキの下に戻す,https://gameconductor.com/dqrivals/c/d/1355,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,tension_link|cost_change,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,運命の天使ラヴィエル,3,2,3,僧侶,冒険者,前列召喚時：自分のデッキからコスト1以下のユニットを1体出す。後列召喚時：+2/+2相手の手札から相手の場にランダムなユニットを1体出す,https://gameconductor.com/dqrivals/c/d/1372,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|position|random|deck_search|put_into_play|cost_change|hand,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,鏡像のマネマネ,3,3,2,盗賊,なし,速攻、れんけい：次の1回のみ味方リーダーのテンションスキルは敵リーダーと同じテンションスキルになる,https://gameconductor.com/dqrivals/c/d/1315,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,renkei|basic_keyword,C_COMPLEX_BUT_HAS_EVIDENCE,実装証跡あり。ただし複合効果なので実機/ソロテストで再確認。
cost3_unit_random_pool,魅惑のマルティナ,3,3,3,武闘家,冒険者,れんけい：後列にいる全ての敵ユニットを前列に移動させる。スキルリンク：合計7ダメージを敵前列のランダムなマスに振り分ける。,https://gameconductor.com/dqrivals/c/d/1270,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,renkei|skill_link|position|random,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,魔王の書,3,2,4,戦士,なし,におうだち、召喚時：このターン中次に召喚する本来のコストが5以上の魔王系カードのコスト-3,https://gameconductor.com/dqrivals/c/d/1485,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|cost_change|basic_keyword,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost3_unit_random_pool,黄金兵,3,2,3,共通,なし,におうだち、自分がコインを使う度このターン中手札にあるこのカードのコスト-2,https://gameconductor.com/dqrivals/c/d/1236,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,cost_change|hand|basic_keyword,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
dragon_unit_random_pool,いっかく竜,1,2,2,占い師,ドラゴン,召喚時：味方リーダーのテンションスキルを竜の導きに変える,https://gameconductor.com/dqrivals/c/d/669,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
dragon_unit_random_pool,パピラス,1,2,1,共通,ドラゴン,れんけい：ランダムなコスト1〜3の自分の職業の特技カードを1枚手札に加える。,https://gameconductor.com/dqrivals/c/d/1455,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,renkei|random|cost_change|hand,A_COMPLEX_NAME_ONLY,テンション3条件のみ・テンション非消費・対象/場に出す/召喚時不発を確認。
dragon_unit_random_pool,メラリザード,1,1,2,共通,ドラゴン,貫通,https://gameconductor.com/dqrivals/c/d/40,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,basic_keyword,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,とさかヘビ,2,2,2,共通,ドラゴン,召喚時：自分のデッキの上からカード4枚を見る。ドラゴン系のカードを1枚選びそれを引く。残りをデッキの下に戻す。,,official_detail_url_missing,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|deck_top,A_OFFICIAL_URL_MISSING,公式DB詳細URLの再取得が先。名前検索で公式IDを確認してから実装照合。
dragon_unit_random_pool,アルゴリザード,2,1,2,戦士,ドラゴン,速攻、れんけい：敵ユニット1体に2ダメージ,https://gameconductor.com/dqrivals/c/d/1246,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,renkei|target_modal|basic_keyword,A_COMPLEX_NAME_ONLY,テンション3条件のみ・テンション非消費・対象/場に出す/召喚時不発を確認。
dragon_unit_random_pool,フーセンドラゴン,2,1,3,僧侶,ドラゴン,におうだち,https://gameconductor.com/dqrivals/c/d/1424,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,basic_keyword,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,メイジバピラス,2,2,2,占い師,ドラゴン,絶好調、絶好調状態の味方ユニットが攻撃する度自分のデッキから占いカードを1枚引く,https://gameconductor.com/dqrivals/c/d/966,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,fortune|zekkocho|deck_search|draw,A_COMPLEX_NAME_ONLY,通常/必中/超必中、占い(1)/(2)誘発リスナーを確認。
dragon_unit_random_pool,リザードキッズ,2,5,3,共通,ドラゴン,攻撃時：このターン中攻撃力-3。,,official_detail_url_missing,REVIEW_NAME_MENTIONED_ONLY,yes,no,attack,A_OFFICIAL_URL_MISSING,公式DB詳細URLの再取得が先。名前検索で公式IDを確認してから実装照合。
dragon_unit_random_pool,リザードフライ,2,2,3,共通,ドラゴン,召喚時:味方ユニット1体を1マス下に移動させる。,https://gameconductor.com/dqrivals/c/d/535,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|target_modal,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,リザードマン,2,3,2,共通,ドラゴン,効果なし,https://gameconductor.com/dqrivals/c/d/8,official_detail_url_present_in_cards_json,OK_EFFECT_NONE,yes,no,,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,いばらドラゴン,3,3,3,占い師,ドラゴン,効果なし,https://gameconductor.com/dqrivals/c/d/853,official_detail_url_present_in_cards_json,OK_EFFECT_NONE,yes,yes,,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,はしりとかげ,3,2,4,共通,ドラゴン,いずれかのプレイヤーのヒーロースキルが発動した後味方リーダーを3回復,https://gameconductor.com/dqrivals/c/d/861,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,アルゴングレート,3,4,4,共通,ドラゴン,正面に敵ユニットがいる場合攻撃できない,https://gameconductor.com/dqrivals/c/d/1461,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,サウルスロード,3,4,3,共通,ドラゴン,選択：・特技ダメージ+1を得る ・武器ダメージ+1を得る,,official_detail_url_missing,REVIEW_NAME_MENTIONED_ONLY,yes,no,choose,A_OFFICIAL_URL_MISSING,公式DB詳細URLの再取得が先。名前検索で公式IDを確認してから実装照合。
dragon_unit_random_pool,ダッシュラン,3,3,3,共通,ドラゴン,召喚時：前列にいるユニット1体を後列に移動させる,https://gameconductor.com/dqrivals/c/d/67,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|position|target_modal,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,テラノザース,3,4,3,戦士,ドラゴン,召喚時:自分のデッキに特技カードがないならカードを1枚引く,https://gameconductor.com/dqrivals/c/d/1484,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|draw,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
dragon_unit_random_pool,デンタザウルス,3,2,4,魔法使い,ドラゴン,におうだち、召喚時：手札にコスト3以上の特技カードがあるならHP+2,https://gameconductor.com/dqrivals/c/d/1495,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|cost_change|hand|basic_keyword,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
dragon_unit_random_pool,ドラゴン,3,5,4,共通,ドラゴン,死亡時：相手の手札に王女の愛を加える,https://gameconductor.com/dqrivals/c/d/146,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,death|hand,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,ドラゴンキッズ,3,3,2,共通,ドラゴン,召喚時：正面にいる全ての敵ユニットに1ダメージ,https://gameconductor.com/dqrivals/c/d/101,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,バルンバ,3,2,4,占い師,ドラゴン,パワフルバッジ：ドラゴン系の味方ユニットはにおうだちを得る,https://gameconductor.com/dqrivals/c/d/589,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,powerful_badge|basic_keyword,A_COMPLEX_NAME_ONLY,常在/バッジ再計算、後出し反映、場を離れた時の解除を確認。
dragon_unit_random_pool,フェアリードラゴン,3,2,3,共通,ドラゴン,死亡時：味方リーダーのテンション+1,https://gameconductor.com/dqrivals/c/d/74,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,death,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,怪獣プスゴン,3,3,4,商人,ドラゴン,召喚時：指定の敵の空きマスにイチゴ爆弾を1つ出す。死亡時：正面のランダムな敵の空きマスにイチゴ爆弾を1つ出す,https://gameconductor.com/dqrivals/c/d/1383,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|death|random|put_into_play,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,りゅうき兵,4,4,5,共通,ドラゴン,効果なし,https://gameconductor.com/dqrivals/c/d/12,official_detail_url_present_in_cards_json,OK_EFFECT_NONE,yes,no,,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,りゅうせんし,4,3,5,戦士,ドラゴン,召喚時：速攻と「このターン中敵リーダーを攻撃できない」を得る。このユニットの攻撃は味方リーダーの攻撃としても扱う,https://gameconductor.com/dqrivals/c/d/1486,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|leader_attack|basic_keyword,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,りゅうはかせ,4,3,2,共通,ドラゴン,自分が使用するコスト3以上の特技のダメージを+2する,https://gameconductor.com/dqrivals/c/d/1463,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,cost_change,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,ギガントドラゴン,4,4,4,共通,ドラゴン,召喚時：敵の前列か後列を選び、縦一列の全ての敵ユニットに1ダメージ。味方の場か手札に攻撃力4以上の自身を除いたドラゴン系ユニットがいるなら、代わりに2ダメージ。,,official_detail_url_missing,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|position|hand,A_OFFICIAL_URL_MISSING,公式DB詳細URLの再取得が先。名前検索で公式IDを確認してから実装照合。
dragon_unit_random_pool,コドラ,4,4,4,共通,ドラゴン,召喚時：このターン中次に使うドラゴン系のユニットカードのコスト-2,https://gameconductor.com/dqrivals/c/d/604,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|cost_change,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,フォレストドラゴ,4,3,6,僧侶,ドラゴン,自分のターン終了時味方リーダーのHPを2回復,https://gameconductor.com/dqrivals/c/d/562,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,turn_end,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,ヘルジュラシック,4,4,5,魔法使い,ドラゴン,敵ユニットが2体以上いるなら手札にあるこのカードのコスト-1,https://gameconductor.com/dqrivals/c/d/1497,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,cost_change|hand,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
dragon_unit_random_pool,ベビーサラマンダ,4,2,6,僧侶,ドラゴン,攻撃時：GET(1)、BET:攻撃力+1、このBETが4回発動した後超貫通8/8のサラマンダーに変身する,https://gameconductor.com/dqrivals/c/d/1138,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,attack|bet|get|transform|basic_keyword,A_COMPLEX_NAME_ONLY,GET/BET入口、1ターン1回制限、累積カウント、コイン消費時誘発を確認。
dragon_unit_random_pool,リトルライバーン,4,3,5,僧侶,ドラゴン,味方が回復する度ランダムな敵1体に2ダメージ,https://gameconductor.com/dqrivals/c/d/274,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,heal_trigger|random,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
dragon_unit_random_pool,樹氷の竜,4,3,4,魔法使い,ドラゴン,自分のターン終了時、敵の場に氷塊があるなら敵リーダーに3ダメージ。,https://gameconductor.com/dqrivals/c/d/517,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,turn_end,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
dragon_unit_random_pool,たつのこナイト,5,6,5,僧侶,ドラゴン,パワフルバッジ：自分の手札にあるドラゴン系のユニットカードのコスト-1。,https://gameconductor.com/dqrivals/c/d/630,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,powerful_badge|cost_change|hand,A_COMPLEX_NAME_ONLY,常在/バッジ再計算、後出し反映、場を離れた時の解除を確認。
