id,name,cost,cardType,classes,tribes,deckBuildable,text,triggers,appNameOccurrences,genericCoverage,complexScore,risk,officialUrl,v250Status,v250Note,v252Status,v252Note,v253Status,v253Note,v254Status,v254Note,v255Status,v255Note,v256Status,v256Note
card_1c275bac,力への渇望,2,特技,戦士,,True,自分のデッキから魔王系のランダムユニットカードをランダムに1枚手札に加える。自分のHPが15枚以下ならさらにカードを1枚引く,カードを1枚引く|手札に加える|ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1078,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,山札から魔王系ユニットをランダムに1枚手札へ。HP15以下なら1ドロー。,IMPLEMENTED_OR_CONFIRMED_V254,山札から魔王系ユニットをランダムに1枚手札へ。HP15以下なら1ドロー。,IMPLEMENTED_OR_CONFIRMED_V254,山札から魔王系ユニットをランダムに1枚手札へ。HP15以下なら1ドロー。
card_964be980,戦士の交換所,0,特技,戦士,,True,手札のコインを消費して以下の景品と交換する。1枚：おしゃれなバンダナ、2枚：コスト3のはやぶさの剣、3枚：ドラゴンシールド その後カードを1枚引く,カードを1枚引く|コスト,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1140,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,既存交換所共通処理に委譲して確認。,IMPLEMENTED_OR_CONFIRMED_V254,既存交換所共通処理に委譲して確認。,IMPLEMENTED_OR_CONFIRMED_V254,既存交換所共通処理に委譲して確認。
card_816e9972,新たなチカラへの対価,1,特技,戦士,,True,装備している武器の耐久力と同じ数分カードを1枚引く。装備している武器を破壊する。武器を装備していない場合こんぼう1枚を手札に加える。,カードを1枚引く|手札に加える,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1141,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,装備中武器の耐久値分ドローし武器破壊。武器なしならこんぼう追加。,IMPLEMENTED_OR_CONFIRMED_V254,装備中武器の耐久値分ドローし武器破壊。武器なしならこんぼう追加。,IMPLEMENTED_OR_CONFIRMED_V254,装備中武器の耐久値分ドローし武器破壊。武器なしならこんぼう追加。
card_2d4fd963,ランタンこぞう,1,ユニット,戦士,なし,True,味方リーダーが攻撃する度カードを1枚引く、その後手札を1枚捨てる,カードを1枚引く,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1183,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,味方リーダー攻撃時、1ドロー後1枚捨てる経路に接続。,IMPLEMENTED_OR_CONFIRMED_V254,味方リーダー攻撃時、1ドロー後1枚捨てる経路に接続。,IMPLEMENTED_OR_CONFIRMED_V254,味方リーダー攻撃時、1ドロー後1枚捨てる経路に接続。
card_a0bd7b10,プラチナソード,3,武器,戦士,,True,召喚時:味方リーダーのHPが15以下の場合カードを1枚引く,召喚時|カードを1枚引く,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1250,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,召喚/装備時、HP15以下なら1ドロー。,IMPLEMENTED_OR_CONFIRMED_V254,召喚/装備時、HP15以下なら1ドロー。,IMPLEMENTED_OR_CONFIRMED_V254,召喚/装備時、HP15以下なら1ドロー。
card_ffdbeb2c,イオナズン,7,特技,魔法使い,,True,すべての敵ユニットに3ダメージ,ダメージ,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/201,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,全敵ユニットに3ダメージ。,IMPLEMENTED_OR_CONFIRMED_V254,全敵ユニットに3ダメージ。,IMPLEMENTED_OR_CONFIRMED_V254,全敵ユニットに3ダメージ。
card_d29f59a3,みならいあくま,1,ユニット,魔法使い,なし,True,自分が特技を使う度ランダムな敵1体に1ダメージ,特技を使う|ダメージ|ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/205,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,場にいる間、特技使用時ランダムな敵1体に1ダメージ。,IMPLEMENTED_OR_CONFIRMED_V254,場にいる間、特技使用時ランダムな敵1体に1ダメージ。,IMPLEMENTED_OR_CONFIRMED_V254,場にいる間、特技使用時ランダムな敵1体に1ダメージ。
card_29a22417,マダンテ,10,特技,魔法使い,,True,必殺技 すべての敵に6ダメージ,ダメージ,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/222,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,全敵に6ダメージ。,IMPLEMENTED_OR_CONFIRMED_V254,全敵に6ダメージ。,IMPLEMENTED_OR_CONFIRMED_V254,全敵に6ダメージ。
card_c9ac8371,投げキッス,2,特技,魔法使い,,True,敵ユニット1体に1ダメージを与える。与えたダメージと同じ攻撃力とHPのももいろ三姉妹を出す。,ダメージ,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/477,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,1ダメージを与え、そのダメージ値のももいろ三姉妹を出す。,IMPLEMENTED_OR_CONFIRMED_V254,1ダメージを与え、そのダメージ値のももいろ三姉妹を出す。,IMPLEMENTED_OR_CONFIRMED_V254,1ダメージを与え、そのダメージ値のももいろ三姉妹を出す。
card_08ca59fe,シャドーサタン,6,ユニット,魔法使い,なし,True,魔法陣にいる場合自分のターン終了時全ての敵ユニットに1ダメージ,自分のターン終了時|ダメージ,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/555,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,魔法陣上でターン終了時、全敵ユニットに1ダメージ。,IMPLEMENTED_OR_CONFIRMED_V254,魔法陣上でターン終了時、全敵ユニットに1ダメージ。,IMPLEMENTED_OR_CONFIRMED_V254,魔法陣上でターン終了時、全敵ユニットに1ダメージ。
card_d5196cc2,スライムの心,7,特技,魔法使い,,True,ユニット1体を1/1のスライムに変える。スライム系の味方ユニットの数分コスト-1,コスト,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/613,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,コスト軽減と、ユニット1体を1/1スライムへ変身。,IMPLEMENTED_OR_CONFIRMED_V254,コスト軽減と、ユニット1体を1/1スライムへ変身。,IMPLEMENTED_OR_CONFIRMED_V254,コスト軽減と、ユニット1体を1/1スライムへ変身。
card_7bd036a5,魔力の奔流,7,特技,魔法使い,,True,カードを1枚引く。スキルブースト：+1枚,カードを1枚引く,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/654,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,1ドロー＋テンションスキル使用回数分ドロー。,IMPLEMENTED_OR_CONFIRMED_V254,1ドロー＋テンションスキル使用回数分ドロー。,IMPLEMENTED_OR_CONFIRMED_V254,1ドロー＋テンションスキル使用回数分ドロー。
card_94283c15,マヒャデドス,10,特技,魔法使い,,True,氷塊以外の全ての敵ユニットに5ダメージ。この対戦の間場に出た氷塊の数分コスト-1,ダメージ|コスト,0,,2,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/841,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,氷塊数でコスト減、氷塊以外の全敵ユニットに5ダメージ。,IMPLEMENTED_OR_CONFIRMED_V254,氷塊数でコスト減、氷塊以外の全敵ユニットに5ダメージ。,IMPLEMENTED_OR_CONFIRMED_V254,氷塊数でコスト減、氷塊以外の全敵ユニットに5ダメージ。
card_6546b092,ミニデーモン,3,ユニット,魔法使い,なし,True,召喚時：味方ヒーローがいる場合自分のデッキからコスト2の特技カードをランダムに1枚引く,召喚時|コスト|ランダム,3,,5,MEDIUM_COMPLEX_IMPLEMENTED_RECHECK,https://gameconductor.com/dqrivals/c/d/871,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,召喚時、ヒーローがいるなら山札からコスト2特技を1枚引く。,IMPLEMENTED_OR_CONFIRMED_V254,召喚時、ヒーローがいるなら山札からコスト2特技を1枚引く。,IMPLEMENTED_OR_CONFIRMED_V254,召喚時、ヒーローがいるなら山札からコスト2特技を1枚引く。
card_816c4ec0,魔性の道化師ドルマゲス,10,ユニット,魔法使い,魔王,True,召喚時：次の相手のターン終了時まで両プレイヤーの手札の特技カードのコスト-5,召喚時|相手のターン終了時|コスト,0,,4,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1020,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,両プレイヤー手札特技コスト-5は、次の相手ターン終了時までの復元管理が必要なため保留。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 召喚時に両プレイヤー手札の特技コスト-5を発生。召喚者から見て次の相手ターン終了時まで保持し、action replay側も同期。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 召喚時に両プレイヤー手札の特技コスト-5を発生。召喚者から見て次の相手ターン終了時まで保持し、action replay側も同期。
card_66466d1d,魔法使いの交換所,0,特技,魔法使い,,True,手札のコインを消費して以下の景品と交換する。1枚：まものの呼び笛、2枚：コスト6のスライムの心、3枚：グリンガムのムチ、その後　カードを1枚引く,カードを1枚引く|コスト,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1144,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,既存交換所共通処理に委譲して確認。,IMPLEMENTED_OR_CONFIRMED_V254,既存交換所共通処理に委譲して確認。,IMPLEMENTED_OR_CONFIRMED_V254,既存交換所共通処理に委譲して確認。
card_6429b153,少女マリベル,4,ユニット,魔法使い,冒険者,True,召喚時：GET(2)。BET：このターン中、次に使う特技カードのコスト-2。,召喚時|BET|GET|コスト,4,bet_engine+get_engine,6,MEDIUM_COMPLEX_IMPLEMENTED_RECHECK,https://gameconductor.com/dqrivals/c/d/1147,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,既存BET/特技コスト減処理があることを確認。,IMPLEMENTED_OR_CONFIRMED_V254,既存BET/特技コスト減処理があることを確認。,IMPLEMENTED_OR_CONFIRMED_V254,既存BET/特技コスト減処理があることを確認。
card_2f3b8b24,スラフォース,9,特技,魔法使い,,True,全てのスライム系のみかたユニットを+2/+2、スライム系の味方ユニットの数分手札にあるこのカードのコスト-1,コスト,0,,2,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1189,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,味方スライム系数でコスト減、全味方スライム系+2/+2。,IMPLEMENTED_OR_CONFIRMED_V254,味方スライム系数でコスト減、全味方スライム系+2/+2。,IMPLEMENTED_OR_CONFIRMED_V254,味方スライム系数でコスト減、全味方スライム系+2/+2。
card_5c8253b2,シルバリヌス,8,ユニット,魔法使い,なし,True,ねらい撃ち、この対戦中に相手の場に出た氷塊の数分デッキと手札にあるこのカードのコスト-1,コスト,0,keyword,3,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1263,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,氷塊数でコスト減、ねらい撃ちは既存キーワード処理。,IMPLEMENTED_OR_CONFIRMED_V254,氷塊数でコスト減、ねらい撃ちは既存キーワード処理。,IMPLEMENTED_OR_CONFIRMED_V254,氷塊数でコスト減、ねらい撃ちは既存キーワード処理。
card_79cc5068,仙人のほら穴,1,建物,魔法使い,,True,ダンジョン(耐久値13で踏破)、コスト1〜8の中から使用していないコストの特技を使用すると耐久値+2、踏破時:ドルマドン1枚を手札に加える,手札に加える|コスト,0,,2,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1491,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,建物として開始し、ターン中に使った未使用コスト1〜8の特技ごとに耐久+2、耐久13でドルマドン追加。,IMPLEMENTED_OR_CONFIRMED_V254,建物として開始し、ターン中に使った未使用コスト1〜8の特技ごとに耐久+2、耐久13でドルマドン追加。,IMPLEMENTED_OR_CONFIRMED_V254,建物として開始し、ターン中に使った未使用コスト1〜8の特技ごとに耐久+2、耐久13でドルマドン追加。
card_306ee133,スノードラゴン,5,ユニット,魔法使い,ドラゴン,True,召喚時：コスト4・5・6の特技カードをそれぞれランダムに1枚ずつ選出し、その中から1枚を選んで手札に加える。自分のデッキのメラ系の特技カードが無いなら手札にあるこのカードのコスト-2。,召喚時|手札に加える|コスト|ランダム,7,,5,MEDIUM_COMPLEX_IMPLEMENTED_RECHECK,https://gameconductor.com/dqrivals/c/d/1498,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V254,メラ系特技が山札にない場合コスト-2、4/5/6コスト特技から1枚選択して手札へ。,IMPLEMENTED_OR_CONFIRMED_V254,メラ系特技が山札にない場合コスト-2、4/5/6コスト特技から1枚選択して手札へ。,IMPLEMENTED_OR_CONFIRMED_V254,メラ系特技が山札にない場合コスト-2、4/5/6コスト特技から1枚選択して手札へ。
card_dc1b77fa,かくとうパンサー,1,ユニット,武闘家,なし,True,召喚時：武術カード1枚を手札に加える,召喚時|手札に加える,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/225,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 召喚時、武術カード1枚を手札に加える。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 召喚時、武術カード1枚を手札に加える。
card_bfa13f5b,あしばらい,1,特技,武闘家,,True,ユニット1体の攻撃力-2、そのユニットの位置を前後入れ替える,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/233,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: ユニット1体の攻撃力-2、前後位置を入れ替える。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: ユニット1体の攻撃力-2、前後位置を入れ替える。
card_aaaa8a91,きあいため,1,特技,武闘家,,True,味方リーダーのテンション+1,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/234,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 味方リーダーのテンション+1。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 味方リーダーのテンション+1。
card_5f00cdfa,武術稽古,2,特技,武闘家,,True,武術カード2枚を手札に加える,手札に加える,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/237,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 武術カード2枚を手札に加える。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 武術カード2枚を手札に加える。
card_cd154c66,不撓不屈,2,特技,武闘家,,True,カードを2枚引いた後1枚捨てる,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/238,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 2ドロー後1枚捨てる。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 2ドロー後1枚捨てる。
card_0dd4fb1f,タイガークロー,2,特技,武闘家,,True,ユニット1体に1ダメージを3回与える,ダメージ,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/241,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: ユニット1体に1ダメージを3回。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: ユニット1体に1ダメージを3回。
card_9d45a818,ダーティラビッツ,6,ユニット,武闘家,なし,True,攻撃対象が敵リーダーの場合攻撃力が2倍になる。,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/245,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 敵リーダー攻撃時、攻撃力2倍。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 敵リーダー攻撃時、攻撃力2倍。
card_681404ee,せいけん突き,2,特技,武闘家,,True,前列にいるユニット1体に5ダメージ,ダメージ,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/247,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 前列ユニット1体に5ダメージ。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 前列ユニット1体に5ダメージ。
card_44193806,はりせんもぐら,1,ユニット,武闘家,なし,True,死亡時：味方リーダーのテンション+1,死亡時,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/387,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 死亡時、味方リーダーのテンション+1。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 死亡時、味方リーダーのテンション+1。
card_6e4b69dd,めいそう,1,特技,武闘家,,True,味方リーダーのHPを5回復,回復,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/411,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 味方リーダーを5回復。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 味方リーダーを5回復。
card_5338b90d,パワーナックル,3,武器,武闘家,,True,味方ユニットの攻撃対象が敵リーダーの場合味方リーダーのテンション+1、武器の耐久力を-1する。,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/412,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 味方ユニットが敵リーダーを攻撃した後テンション+1、武器耐久-1。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 味方ユニットが敵リーダーを攻撃した後テンション+1、武器耐久-1。
card_9ecaec78,一喝,10,特技,武闘家,,True,全てのユニットをお互いの手札に戻す。スキルブースト:コスト-1,コスト,0,,2,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/434,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 全ユニットをそれぞれの手札に戻す。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 全ユニットをそれぞれの手札に戻す。
card_3edbc97b,背水の陣,2,特技,武闘家,,True,後列にいる全てのユニットのマスの地形をすべる床に変える。,,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/478,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 後列ユニットがいるマスをすべる床に変更。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 後列ユニットがいるマスをすべる床に変更。
card_aa235f4f,マイユ,9,ユニット,武闘家,冒険者,True,召喚時:合計3ダメージをランダムな敵に割り振る。 この対戦の間自分のターン中にユニットが移動する度ダメージ+1,召喚時|ダメージ|ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/495,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PARTIAL_V255_NEEDS_FOLLOWUP,v255部分実装: 召喚時のランダム割り振り3ダメージは実装。ユニット移動回数に応じた永続ダメージ増加は全移動経路の監視が必要なため継続。,IMPLEMENTED_V256,v256実装: 自分が発動したユニット移動系効果の移動回数を対戦中永続カウント。召喚時のランダム割り振りダメージを3+移動回数に更新。
card_a7de014b,無鉄砲な作戦,1,特技,武闘家,,True,両プレイヤーは全ての味方ユニットをランダムな味方マスに移動させる,ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/518,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,IMPLEMENTED_V256,v256実装: 両プレイヤーの味方ユニットをランダムな味方マスへ再配置。移動回数をマイユ用にカウントし、unitMovedBoardV256で対戦同期。
card_d9991cf8,スライムフィーバー,0,特技,武闘家,,True,自分の手札になる全ての特技カードをランダムなスライム系のユニットカードに変える。,ランダム,0,,3,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/583,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PARTIAL_V255_NEEDS_FOLLOWUP,v255部分実装: v254AddCardToSideHandByName経由で手札に加わる特技はランダムなスライム系ユニットへ変換。ドローや一部特殊追加経路は継続確認。,IMPLEMENTED_V256,v256実装: 自分の手札になる特技カードを破棄し、全スライム系ユニットプールからランダム選出したカードへ入れ替える。v254Add/draw/addCardId/copy経路を補強。
card_b0e2d3b1,スライムホイッスル,2,特技,武闘家,,True,自分のデッキからスライム系のユニットカードをランダムに2枚手札に加える。,手札に加える|ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/657,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: デッキからスライム系ユニットカードをランダムに2枚手札へ。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: デッキからスライム系ユニットカードをランダムに2枚手札へ。
card_2f9f7e7c,武術：飛び蹴り,0,特技,武闘家,,False,ユニット１体の位置を前後入れ替える,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/728,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: ユニット1体の前後位置を入れ替える。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: ユニット1体の前後位置を入れ替える。
card_2c9322d6,武術：ストレートパンチ,0,特技,武闘家,,False,１ダメージを与える,ダメージ,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/729,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 1ダメージ。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 1ダメージ。
card_51be9348,武術：精神統一,1,ユニット,武闘家,なし,False,カードを１枚引く,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/730,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: カードを1枚引く。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: カードを1枚引く。
card_836e9b18,せんとうからはずす,1,特技,武闘家,,True,味方ユニット1体を手札に戻す,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/757,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 味方ユニット1体を手札に戻す。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 味方ユニット1体を手札に戻す。
card_a9428141,心頭滅却,0,特技,武闘家,,True,必殺技、自分の手札の特技カードを1枚選ぶ。そのカードのコスト-4、カードを1枚引く,カードを1枚引く|コスト,0,,2,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/779,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 手札の特技1枚のコスト-4、カードを1枚引く。複数候補は選択式。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 手札の特技1枚のコスト-4、カードを1枚引く。複数候補は選択式。
card_ca6bd1c5,モリーもりもり,1,特技,武闘家,,True,後列にいる全ての敵ユニットを前列に移動させる,,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/819,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 後列の敵ユニットを可能な限り前列へ移動。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 後列の敵ユニットを可能な限り前列へ移動。
card_ef688639,古武道のツメ,5,武器,武闘家,,True,攻撃時：武術カードを３種１枚ずつ手札に加える,攻撃時|手札に加える,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/843,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: リーダー攻撃後、武術カード3種を1枚ずつ手札に加える。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: リーダー攻撃後、武術カード3種を1枚ずつ手札に加える。
card_71835864,スライムスカウト,1,特技,武闘家,,True,1/1のスライムを2体出す,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/872,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 1/1スライムを2体出す。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 1/1スライムを2体出す。
card_3dc5fbef,スマイルロック,1,ユニット,武闘家,なし,True,絶好調、攻撃時：このユニットが絶好調状態ならテンション+1,攻撃時|このユニットが,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/874,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 絶好調状態で攻撃時、テンション+1。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 絶好調状態で攻撃時、テンション+1。
card_66362a6d,勇猛果敢,2,特技,武闘家,,True,おうえん、全てのみかたユニットを絶好調状態に戻す。カードを1枚引く,カードを1枚引く,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/955,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: おうえん、全味方ユニットを絶好調に戻し、1ドロー。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: おうえん、全味方ユニットを絶好調に戻し、1ドロー。
